"minlon" "maxlon" "minlat" "maxlat" "mindepth" "maxdepth" "minmag" "maxmag" "rate" "mask"
-121.6 -121.5 35.6 35.7 0 30 3.05 3.15 0.00770542217429212 1
-121.6 -121.5 35.7 35.8 0 30 3.05 3.15 0.00898248164369119 1
-121.6 -121.5 35.8 35.9 0 30 3.05 3.15 0.00984381537770592 1
-121.6 -121.5 35.9 36 0 30 3.05 3.15 0.0110742921660188 1
-121.6 -121.5 36 36.1 0 30 3.05 3.15 0.0128584839821023 1
-121.6 -121.5 36.1 36.2 0 30 3.05 3.15 0.0126035994625643 1
-121.6 -121.5 36.2 36.3 0 30 3.05 3.15 0.0132364159486945 1
-121.6 -121.5 36.3 36.4 0 30 3.05 3.15 0.0143614236495811 1
-121.6 -121.5 36.4 36.5 0 30 3.05 3.15 0.0154249070027058 1
-121.6 -121.5 36.5 36.6 0 30 3.05 3.15 0.0173409353580557 1
-121.6 -121.5 36.6 36.7 0 30 3.05 3.15 0.0205841219167303 1
-121.6 -121.5 36.7 36.8 0 30 3.05 3.15 0.0255851312482722 1
-121.6 -121.5 36.8 36.9 0 30 3.05 3.15 0.0355959400635903 1
-121.6 -121.5 36.9 37 0 30 3.05 3.15 0.0291359352628603 1
-121.6 -121.5 37 37.1 0 30 3.05 3.15 0.0332756105137111 1
-121.5 -121.4 34.1 34.2 0 30 3.05 3.15 0.00298566428342754 1
-121.5 -121.4 34.2 34.3 0 30 3.05 3.15 0.00342863594912401 1
-121.5 -121.4 34.3 34.4 0 30 3.05 3.15 0.00418450059579635 1
-121.5 -121.4 34.4 34.5 0 30 3.05 3.15 0.00528050397644559 1
-121.5 -121.4 34.5 34.6 0 30 3.05 3.15 0.007294091522046 1
-121.5 -121.4 34.6 34.7 0 30 3.05 3.15 0.0081756403080702 1
-121.5 -121.4 34.7 34.8 0 30 3.05 3.15 0.00564437347017298 1
-121.5 -121.4 34.8 34.9 0 30 3.05 3.15 0.00515306145025002 1
-121.5 -121.4 34.9 35 0 30 3.05 3.15 0.00515481930371936 1
-121.5 -121.4 35 35.1 0 30 3.05 3.15 0.00503968175299484 1
-121.5 -121.4 35.1 35.2 0 30 3.05 3.15 0.00532620710512157 1
-121.5 -121.4 35.2 35.3 0 30 3.05 3.15 0.00572611233492195 1
-121.5 -121.4 35.3 35.4 0 30 3.05 3.15 0.00565052587004774 1
-121.5 -121.4 35.4 35.5 0 30 3.05 3.15 0.00605921983043919 1
-121.5 -121.4 35.5 35.6 0 30 3.05 3.15 0.00749448328748228 1
-121.5 -121.4 35.6 35.7 0 30 3.05 3.15 0.00856148252655499 1
-121.5 -121.4 35.7 35.8 0 30 3.05 3.15 0.00997565209229825 1
-121.5 -121.4 35.8 35.9 0 30 3.05 3.15 0.0111182377972031 1
-121.5 -121.4 35.9 36 0 30 3.05 3.15 0.0124014494867037 1
-121.5 -121.4 36 36.1 0 30 3.05 3.15 0.0124981296612518 1
-121.5 -121.4 36.1 36.2 0 30 3.05 3.15 0.0132539943081546 1
-121.5 -121.4 36.2 36.3 0 30 3.05 3.15 0.0141153280424153 1
-121.5 -121.4 36.3 36.4 0 30 3.05 3.15 0.0151963901115571 1
-121.5 -121.4 36.4 36.5 0 30 3.05 3.15 0.0166905405110919 1
-121.5 -121.4 36.5 36.6 0 30 3.05 3.15 0.0185889908602059 1
-121.5 -121.4 36.6 36.7 0 30 3.05 3.15 0.0216563931226306 1
-121.5 -121.4 36.7 36.8 0 30 3.05 3.15 0.0282921815022997 1
-121.5 -121.4 36.8 36.9 0 30 3.05 3.15 0.0314298961219458 1
-121.5 -121.4 36.9 37 0 30 3.05 3.15 0.0326779526989499 1
-121.5 -121.4 37 37.1 0 30 3.05 3.15 0.0232296464034029 1
-121.4 -121.3 34 34.1 0 30 3.05 3.15 0.00293029287150388 1
-121.4 -121.3 34.1 34.2 0 30 3.05 3.15 0.00325461145597551 1
-121.4 -121.3 34.2 34.3 0 30 3.05 3.15 0.00391467440880273 1
-121.4 -121.3 34.3 34.4 0 30 3.05 3.15 0.00462307771596683 1
-121.4 -121.3 34.4 34.5 0 30 3.05 3.15 0.00543607109485414 1
-121.4 -121.3 34.5 34.6 0 30 3.05 3.15 0.00612513836879251 1
-121.4 -121.3 34.6 34.7 0 30 3.05 3.15 0.00446751024117284 1
-121.4 -121.3 34.7 34.8 0 30 3.05 3.15 0.00530511339479949 1
-121.4 -121.3 34.8 34.9 0 30 3.05 3.15 0.00528577736173172 1
-121.4 -121.3 34.9 35 0 30 3.05 3.15 0.00541146167698563 1
-121.4 -121.3 35 35.1 0 30 3.05 3.15 0.00534202761185829 1
-121.4 -121.3 35.1 35.2 0 30 3.05 3.15 0.00574720622254455 1
-121.4 -121.3 35.2 35.3 0 30 3.05 3.15 0.00665336442628309 1
-121.4 -121.3 35.3 35.4 0 30 3.05 3.15 0.00943072651362287 1
-121.4 -121.3 35.4 35.5 0 30 3.05 3.15 0.0109688227219108 1
-121.4 -121.3 35.5 35.6 0 30 3.05 3.15 0.00911431835988804 1
-121.4 -121.3 35.6 35.7 0 30 3.05 3.15 0.00919342053191312 1
-121.4 -121.3 35.7 35.8 0 30 3.05 3.15 0.0112149183305449 1
-121.4 -121.3 35.8 35.9 0 30 3.05 3.15 0.0124981296612518 1
-121.4 -121.3 35.9 36 0 30 3.05 3.15 0.0134561439278150 1
-121.4 -121.3 36 36.1 0 30 3.05 3.15 0.0136055590032342 1
-121.4 -121.3 36.1 36.2 0 30 3.05 3.15 0.0139483347855157 1
-121.4 -121.3 36.2 36.3 0 30 3.05 3.15 0.0147833012482473 1
-121.4 -121.3 36.3 36.4 0 30 3.05 3.15 0.016233506192074 1
-121.4 -121.3 36.4 36.5 0 30 3.05 3.15 0.0181143774760641 1
-121.4 -121.3 36.5 36.6 0 30 3.05 3.15 0.0207511135797773 1
-121.4 -121.3 36.6 36.7 0 30 3.05 3.15 0.0214366658505468 1
-121.4 -121.3 36.7 36.8 0 30 3.05 3.15 0.031104699416814 1
-121.4 -121.3 36.8 36.9 0 30 3.05 3.15 0.0283800706175459 1
-121.4 -121.3 36.9 37 0 30 3.05 3.15 0.0260245875582576 1
-121.4 -121.3 37 37.1 0 30 3.05 3.15 0.0218673320105888 1
-121.3 -121.2 33.9 34 0 30 3.05 3.15 0.0029338085787841 1
-121.3 -121.2 34 34.1 0 30 3.05 3.15 0.00320539226282033 1
-121.3 -121.2 34.1 34.2 0 30 3.05 3.15 0.00359035582391101 1
-121.3 -121.2 34.2 34.3 0 30 3.05 3.15 0.0042345982706171 1
-121.3 -121.2 34.3 34.4 0 30 3.05 3.15 0.00487708322000855 1
