"Longitude" "Latitude" "dt" "Magnitude" "lambda" "type"
-124.245553010562 39.8390191050712 1079.69818643341 2.84372366534080 0.000399615315313434 2
-114.476428437838 34.1598469850142 1080.31878295843 3.99334419749212 9.48036163969168e-05 2
-119.429504428105 36.2078337201383 1081.64654182456 4.6302589514642 0.000954036393949283 2
-120.440474338923 41.7554302511271 1081.86344877002 0.251454235555138 0.000354613599346306 2
-115.366687277122 35.8458227179945 1087.95787040377 2.91252604981419 0.000516619779182326 2
-116.322788211331 36.9722315974068 1088.04820112558 3.2372698865016 0.00141605401905773 2
-120.073060217290 38.6336256348295 1088.586293492 0.168374247034080 0.00099003776490425 2
-115.353605149523 35.6586291496642 1088.88558218069 4.53403503393056 0.00048661863400174 2
-113.602345100907 34.2426345329732 1089.33989009261 2.22775665951194 2.86811012580019e-05 2
-123.939796231384 38.9599085719092 1089.61500047985 1.39689969155006 0.000340213048992147 2
-121.263654690469 39.544181402307 1090.09456310421 0.366239122138359 0.00143405470309851 2
-123.127523903595 42.3650041202782 1091.05999232223 0.625374397449195 4.92018840629065e-05 2
-123.436321306019 38.0876172800781 1091.51890389621 4.77858492233791 0.000255009727756647 2
-119.252489573322 42.9736464341404 1094.02420995221 4.8452809568611 0.000126604829417999 2
-123.757777188742 41.6592896181392 1094.76709731878 4.77705397306709 0.00100203822414967 2
-115.358523102128 33.8694531142246 1096.06897040014 3.89123581345193 0.000172206569166901 2
-118.545108916028 32.9541295121890 1097.47438408784 3.35045649062376 0.00171606545910283 2
-119.964845754532 42.4182254866464 1097.57028217614 2.34504154563183 0.00018120691241586 2
-113.841873639543 33.7193766956916 1102.07548260363 2.58501534605166 4.21216139523091e-05 2
-114.239144338388 33.6006530984305 1105.28713757172 1.88598378498573 0.000133805104102068 2
-122.244461429561 39.8728745729895 1108.03602868086 1.76358914840966 0.00104403982508699 2
-120.933812062629 35.1835819580592 1108.77465050505 1.22095389106544 0.00274210531683652 2
-121.024629060994 42.1144539723173 1116.09266987932 3.41027540493524 6.66025477960478e-05 2
-122.273704746156 41.5068288391922 1116.55340966349 4.63900413752999 0.000454817421137935 2
-118.676451801904 33.0252129912842 1117.22910618968 2.19265057038283 0.00259209888175744 2
-122.770249578240 41.3694443028653 1117.58428973518 1.14062465174356 0.000325212477594464 2
-122.924942277465 40.4687190378318 1117.74968429399 2.32832771282410 0.00114004348700182 2
-120.687009131187 33.8841844827402 1119.50626925798 4.86730305450037 0.00125404783652004 2
-118.752652554587 36.8355792538496 1120.36883199844 0.0399200901039876 0.000577222090485007 2
-113.873486879189 33.3254098044708 1121.95745294727 1.42165649773087 4.56017467174735e-05 2
-122.620529914275 42.6184876473853 1123.70646419912 3.32587129689055 5.65821655736968e-05 2
-122.468559656781 39.5575043755816 1127.73157477193 4.63568816432962 0.00083403181496666 2
-120.466569452989 41.3571453889599 1130.35520372307 3.77002744217170 0.000426616345369997 2
-122.622663661209 40.5505313676549 1133.08866036497 4.36097053110134 0.00104403982508699 2
-119.942540567089 42.623091564863 1133.17716245446 3.32861692778533 6.1202341847865e-05 2
-122.933677236945 41.9571968830423 1133.97530516307 1.79218532253290 9.54036393949283e-05 2
-121.276597416052 34.5916202735389 1135.79214888066 3.64212874977384 0.0018120691241586 2
-119.016276796279 42.9055133473594 1139.09961075871 1.28064796300605 1.95007438846605e-05 2
-124.470678445953 39.2293624085141 1141.1813516228 0.285841731342953 7.14027309537835e-05 2
-118.442289406084 38.8312729139579 1143.25911145471 2.44662984724855 0.000726027766602067 2
-120.972210749891 42.0979456354398 1145.00429363828 3.16037482313113 9.00034334042087e-05 2
-121.789799347124 40.677860230091 1146.00993546029 4.66096003720304 0.0024480933864395 2
-120.660568589251 39.3876970787533 1146.78756557452 2.39416363824857 0.00126604829417999 2
-118.504667791771 36.9947088867193 1148.94648721721 1.85451120216167 0.00149405699304018 2
-120.744922053069 34.0543914631708 1152.25824207556 0.364375280239619 0.00138005264284352 2
-119.054546943982 41.9762549138395 1155.06340963976 4.74822572227567 0.000100803845338492 2
-122.067651188769 42.1016398785869 1156.1196946993 4.65141002802411 0.000459017581496799 2
-119.144084666739 35.8656264819438 1157.35888309218 4.70933420390356 0.00129004921119261 2
-121.619512643572 35.1282790249679 1160.48473712918 2.74770303703845 0.000141005378798934 2
-116.427733048587 35.6798453305382 1160.76842967793 3.72883317894302 0.00412215796251909 2
-113.415812069946 34.7981096660951 1162.35555715929 1.22445711975452 2.94611310226146e-05 2
-123.959614597633 42.9810330059845 1167.98543906701 3.144885250472 0.000147005607632596 2
-120.08518828433 41.0837704723235 1168.34749813494 3.92200696844375 0.0012180464646026 2
-118.461187221296 34.9382936825277 1169.85843302519 0.147661806049291 0.00222008468921723 2
-117.68585565167 36.6873300211737 1171.98215813912 2.7848566035158 0.00128404898180844 2
-122.335004833178 35.5466107594548 1173.36429095664 1.09653415085049 2.7481055479574e-05 2
-123.999625015282 42.2433749154443 1177.7647684142 3.11378439991968 0.000409815704605171 2
-123.168869363959 37.2421309840865 1181.79976550536 4.73263984458754 5.47220946201278e-05 2
-122.754228091962 40.3871752584819 1183.35018104012 2.14779252667213 0.000810030899964232 2
-121.767457044614 39.76518289058 1183.99602425727 1.14719435214065 0.00298811470342042 2
-113.953464846010 34.0623721705051 1185.49118487211 0.959890372655354 5.79622181852071e-05 2
-117.149577882886 31.5440006764838 1186.92251727008 4.93022324061021 0.000756028839671484 2
-119.010097415373 36.1338350237347 1186.98961777636 0.0744023949606344 0.000381614628956069 2
-121.196062826319 39.1921832680237 1193.51199931372 0.923544897814281 0.00023340890384186 2
-121.562487396109 34.3392297313549 1195.09325550077 4.29519978136523 0.00017940684358128 2
-122.282505802531 40.2222269400954 1198.53607711615 0.817943290038966 0.0021000801088099 2
-122.069948093081 42.5528028582921 1199.77742339647 0.27939699778799 0.000127804875131564 2
-121.652423724951 41.2031049531652 1202.48098240653 1.46437694574706 0.000642024562544508 2
-117.949823559984 34.8015932983253 1206.32686886098 0.213749531074427 0.000296411378326853 2
-117.882053723931 38.0554895376554 1208.53203185345 3.99172015754739 0.00082203135708086 2
-115.328614509408 34.3348496197723 1212.30508031999 3.32020437848987 8.3403181496666e-05 2
-123.371218138863 41.2026840017643 1214.46454776637 1.27357775444398 0.00828031586147876 2
-113.943174833944 34.3339360951213 1221.57000889559 2.24333536166232 4.03815475123759e-05 2
-119.416437664884 42.8997365039540 1222.03319572075 2.85369892021408 4.47617147157751e-05 2
-124.021750194649 42.6418087298516 1222.68396805599 1.84202608801425 9.30035476034556e-05 2
-114.141221207916 34.6669142011087 1222.83239077940 2.71295736251632 3.86414812097288e-05 2
-123.216120750806 40.2079114088556 1229.54478207324 2.42047388957581 0.00303611653374326 2
-119.71469227185 38.0326593148056 1230.43621415645 4.81284632527968 0.000331812729386059 2
-122.756384056387 40.468022145913 1232.18377162027 2.96822256466839 0.000750028610909211 2
-120.563263573567 41.132826806861 1235.73796715913 3.94661968069850 0.000948036163969168 2
-123.383755557030 40.0476896532346 1236.3566784875 1.94201434728457 0.00100203822414967 2
-120.161703824904 37.9933247928275 1236.43950177031 1.75696015013382 0.000480018382614422 2
-119.885013942607 40.2890012600692 1238.55562573415 2.17115564311389 0.00100803845338492 2
-115.341584472754 36.3105460306397 1240.07766116550 0.884495840314776 0.0010740409698318 2
-120.897983794240 37.7663087614346 1241.18950465065 3.31018336429261 0.000246009384209791 2
-122.814686586242 41.3390847624978 1244.00341056148 4.26481853490695 0.000357613713582297 2
-119.130854534218 38.8894204760436 1244.75535666524 3.66969983620802 0.000588622525412028 2
-119.301370139793 35.8216041146079 1245.46255108761 1.74840370629681 0.00112804302934217 2
-118.511977449618 34.9546426996822 1252.77296593483 3.21012094089529 0.00199807622102827 2
-121.714579216903 41.0803151525324 1253.49284132291 1.12754350004252 0.00303611653374326 2
-120.465101394570 38.0270106270909 1253.57563421293 4.72912557944655 0.000288611081430862 2
-123.480383958737 38.9263451232109 1253.89444477577 2.52366502261721 0.00133205081403006 2
-116.730211762595 36.9740228719311 1254.17989292974 1.52621576586971 0.00345013233038495 2
-123.364114492550 42.799650256522 1256.04887588508 0.0858206705306657 3.06011745179893e-05 2
-123.312934687757 41.5521294861101 1260.10050289286 2.66474081561901 0.000804030670592225 2
-120.460150110000 35.1747224914143 1260.68926931173 0.758313251647633 0.00102603913968409 2
-118.076788952784 32.2851634796243 1260.83884991566 1.76442872090265 0.000780029755314286 2
-120.583981058048 37.8346655041678 1270.91442782921 3.20232996996492 0.000324612454526697 2
-124.602346827532 41.3047745631775 1272.16827314068 4.77973518316867 0.00115204394438816 2
-119.826123347995 42.3567083935486 1272.30653623282 2.82826955316123 0.000225008583339796 2
-124.350028425269 42.6942847379250 1273.01224056468 3.62282534306869 0.000320412294377679 2
-120.079051087447 35.0701083904132 1280.8241852629 4.90882200677879 0.000303611653374326 2
-118.118082715524 34.4902209088905 1284.26647584885 4.89636592555325 0.00176406729177012 2
-120.125444222731 36.5163225034485 1286.68774417718 3.33596553246025 0.00159006065566627 2
-114.289009399200 32.8604574995115 1286.77410399774 2.48955286878627 0.00013140501261865 2
-120.361355554406 35.2191359554417 1295.02977443254 0.498813277843874 0.00169806477682984 2
-120.993778049131 39.5753941581352 1296.71719007054 3.91938942308771 0.0011220428030107 2
-124.882621191954 42.6769648375921 1297.0167856419 0.493771064572502 0.00148205653466542 2
-123.468382492452 37.2574982605875 1299.72495422373 2.46792090442032 2.62810025127319e-05 2
-122.467206809716 41.7192271373933 1301.12869377574 2.10539984606439 0.000259809910209477 2
-120.422975801839 42.8041166709736 1307.63121109805 2.09073920360534 6.24023875923523e-05 2
-117.362712542620 35.3930205862271 1307.80013628490 2.38740854597418 0.00183006980944317 2
-120.856906378549 39.6703255575849 1313.07321496517 4.36593787721358 0.00505219344090937 2
-115.796207550005 35.3509192368947 1315.2189161703 2.78694604957709 0.000141605401905773 2
-120.628641604143 38.8228053097846 1319.60324197542 4.48636071035871 0.00013200503534446 2
-120.252032258967 38.6652142440435 1321.03043040214 2.50299486728618 0.000565221632736743 2
-121.458962044073 40.3640645298874 1322.77923565847 0.981079865887295 0.00354013576240731 2
-123.773071388667 41.2177700763568 1327.91898669652 4.04196460983949 0.00369014148514034 2
-114.180465614679 34.4569356070133 1330.93104383000 1.62579834448406 3.90614972285192e-05 2
-117.884644968482 34.5648588575423 1331.97793498752 2.62456729280530 0.00099003776490425 2
-122.363425810472 40.9321495317854 1333.22055818676 2.28328741898295 0.00726027766602067 2
-122.266316376301 41.1172839391511 1334.00865143794 0.0282814761972986 0.00219608377144979 2
-121.099499427527 41.5877146073617 1334.77091673505 3.71332930130884 0.00022800869776616 2
-121.233636599709 40.7364706606604 1336.50232718978 0.50178133888403 0.000858032730244871 2
-123.250430998625 37.2953664959641 1337.38067475869 0.516214513569139 4.4041687215195e-05 2
-115.128800238250 34.3590867304010 1348.57866862393 2.02917352759978 5.50221060853151e-05 2
-117.88859608504 34.3211467714282 1351.28739947220 4.02604190600105 0.00146405584819773 2
-119.176070228359 42.5744864969747 1351.67148613022 4.19585929474561 2.52609635987016e-05 2
-119.866343013290 42.5080615092302 1358.38100572838 2.44697506829398 8.2203135708086e-05 2
-119.498828961630 41.7388731185347 1365.04413412348 3.64609075648477 0.000714027309537835 2
-120.776128120953 37.819757002173 1372.28620489314 0.41470276984619 0.000248409475757936 2
-123.101532534161 37.5076314493781 1373.94729236257 4.38038663616171 9.72037079699672e-05 2
-114.285042961221 32.2246913709678 1376.08273895900 1.15226354455808 0.000247809453445355 2
-119.838388740784 36.7889949508244 1376.58430848946 1.51055066107074 0.000618023646791808 2
-123.643720350461 38.0635046247626 1378.24884976074 1.9328139317804 0.000124204737945912 2
-120.660638887365 42.3053851253353 1380.75418620952 3.40476133839693 0.000115804417438211 2
-119.059869840299 40.9910740687046 1382.54143580096 2.92518472991651 0.000870033188243466 2
-119.643260012032 41.8125053088879 1385.06503704470 1.15566701875068 0.000401415384336918 2
-119.342505599326 35.6354094687849 1386.71205687779 4.8151788199204 0.00147005607632596 2
-116.316752321972 35.7755293203518 1389.22642124887 4.63077714031097 0.00153005836650508 2
-120.176705319830 42.1489610708086 1391.28410833748 2.92883748086169 0.00239409132658959 2
-113.959324604901 35.0022848581430 1398.52578104613 4.06836849697866 4.36216712011204e-05 2
-118.855431229365 38.4606494547334 1401.15188489831 1.38107029505773 0.00109204165858853 2
-122.716615261836 37.6004941156134 1402.23052469245 4.29473808172625 0.000478818336585617 2
-121.821896113618 42.0442865695804 1402.51653722348 2.64715366362361 0.000271210417268072 2
-122.961395742861 40.7322674763855 1405.85991956946 1.71288730687229 0.00108604142866661 2
-119.033329674765 38.7964059497463 1409.38505876553 0.492172075621784 0.000672025706822198 2
-124.779750525649 40.9502520967508 1410.43387648766 2.38805600168416 0.00366014033442108 2
-124.996314145066 41.5953239756636 1414.22137967637 3.10405232385965 0.00183006980944317 2
-122.687400010647 38.0287114940584 1419.93252723687 1.56948494313983 0.000434416643216595 2
-122.393104178086 42.1876079946524 1424.08011354064 3.15322710931068 0.00012180464646026 2
-114.605549351173 34.7291699746856 1424.15728925378 0.917212709330488 4.91418817625861e-05 2
-120.595959948865 39.0008789739804 1424.58025081130 2.84987086647889 0.000426616345369997 2
-121.525208716141 37.8311172304675 1430.23693493055 1.82065856745467 0.00142205424494163 2
-121.035741166072 36.1552282497287 1430.91061286954 4.39401926124701 0.00083403181496666 2
-114.000065605156 35.2575868128333 1431.16611991310 3.24051372860558 4.76418244638546e-05 2
-113.405901777092 34.0333166597411 1432.71511036414 4.17762284532655 1.98607575982671e-05 2
-119.280427304422 38.6067678483669 1433.46775085852 0.0731951608671807 0.000930035476034556 2
-121.942596311239 40.9007635249291 1437.06774874032 4.46681102458388 0.00240009155575235 2
-117.792769471882 37.4908431021031 1438.63619141537 3.71253987459932 0.00155405928192834 2
-121.35084642882 40.4851493963506 1442.58350111241 0.175171664147638 0.00178206798256766 2
-123.913490033965 39.2655580277788 1443.21412472241 1.09608407659689 0.000315612111511145 2
-119.036283240840 36.4557911967859 1444.74344006903 0.316725522454362 0.000257409818751539 2
-124.159262741636 42.6508161285892 1451.35091886017 0.147076821082737 0.00013140501261865 2
-118.974364973162 37.9120696670143 1451.91047275113 3.84505107204896 0.00135605172748256 2
-117.641145421215 33.2448196514742 1455.14271798404 0.948543194378726 0.00175806706223758 2
-119.007582557411 42.5229254139122 1455.22675486747 1.32871814207174 1.87807163904345e-05 2
-119.472772128205 42.994097657036 1456.32001949893 1.33260814907262 0.000154805905333127 2
-122.626532254019 36.2428556476953 1459.24584007147 2.49796473003225 6.60025249341752e-05 2
-120.307174377842 42.6129804683151 1459.39832825144 3.24243203013903 6.1202341847865e-05 2
-120.696873328043 35.0660896413028 1462.79724833905 4.86230380340712 0.00196207484454103 2
-121.760975616938 36.1063128133537 1465.19173513982 2.17046529207146 0.00111604257306118 2
-120.756631578994 41.3823007072788 1465.68236960098 3.82853214049246 0.00039901529277901 2
-120.428418382793 34.6827245188178 1465.70338494261 0.964699755515903 0.00211208057219321 2
-119.020771611342 36.0897502185544 1465.99397074291 3.24975105560152 0.000527420190971255 2
-113.635369159863 33.0223153494298 1467.94695934467 3.02060988424346 2.94011287111193e-05 2
-119.665956162033 40.9950132195372 1468.28879328328 3.32070013139164 0.000334812843903928 2
-121.223393330863 40.9567330293357 1469.17893282906 4.16812535149511 0.00229208743359334 2
-114.711553906649 35.5519976548385 1469.82716103527 3.96566080916673 0.000207607919300024 2
-118.574888482341 34.9892205873039 1471.14792449633 3.46095391733106 0.00199807622102827 2
-120.216375770909 35.2974092919612 1471.46510524629 4.25390046554385 0.00240609178144876 2
-119.546145941340 39.5999655317282 1473.42225554842 4.60997765703360 0.00231608835406624 2
-114.051953560277 34.0497244839789 1477.21327163605 4.35595681483392 8.2203135708086e-05 2
-120.857356513292 40.5347146452405 1478.18977860059 4.93740258741891 0.000768029297066659 2
-119.311040421878 37.9097223425051 1484.39526389819 3.56702337915776 0.000906034560497382 2
-122.536644074530 41.809894874692 1487.03890607343 3.44715464251349 0.000178206798256766 2
-113.609279008792 34.0283346825745 1487.37907009758 3.17820077209035 2.70610394398431e-05 2
-120.847592773405 40.3516266215593 1490.03865413065 4.15197735351976 0.000756028839671484 2
-115.956976939389 35.3901855375152 1490.39066922874 4.72162617899012 0.00020640787356845 2
-124.277960481145 42.401220316533 1492.18609785521 1.80061926244525 0.000282610852191066 2
-122.115830065683 35.4111866011517 1492.34290645341 4.71587917370489 3.70814217203847e-05 2
-121.172660648078 41.1860475199064 1493.94413745147 0.237641427945346 0.000412815819227539 2
-124.065791907138 41.6142428138992 1495.05896491674 1.41697528569493 0.00232808880641522 2
-121.566049929941 35.3146006322931 1495.09284569137 4.03296742248349 0.000163206225501727 2
-117.015252454835 34.7648181710392 1496.99376934883 0.114617672120221 0.000942035935007228 2
-120.635555241932 33.7543849543435 1497.05654648202 1.40958664506907 0.000672025706822198 2
-117.454068239266 34.7737486195983 1498.85321319220 0.894225081196055 0.00108004119895976 2
-120.805064164312 39.5465099973371 1498.90110377246 0.380038925958797 0.00238209086618488 2
-121.972317601740 40.6476721548242 1502.55756890844 4.67369579613442 0.00201007667756657 2
-114.783050304512 35.0191626383457 1504.86197150662 1.35255971797742 6.78025935959953e-05 2
-121.466066495120 42.64368145552 1510.15113683254 1.99682811310049 2.63410048015686e-05 2
-115.371675023809 34.8854331966722 1510.32818237948 2.11429367732489 7.86029983855902e-05 2
-121.766912638745 38.3637255198555 1510.36298844544 0.884677382803056 0.000504619321366217 2
-120.229904768500 38.6645868801279 1513.40147167980 1.00853274035035 0.000565221632736743 2
-122.524844338372 36.9828234565211 1514.15170987812 2.00135968417162 0.000313812042315843 2
-122.746659462014 42.7377739349613 1514.72895363392 3.45279586105607 3.79214537088701e-05 2
-113.991928610648 34.9591661968734 1517.02188422368 3.65944070502883 4.36216712011204e-05 2
-122.12598253435 38.9016218815232 1519.49506848725 4.63917185909813 0.000702026851351156 2
-119.135512543889 38.8698811337817 1522.77345207217 2.64979057693854 0.000588622525412028 2
-119.600674516079 38.2994480469497 1526.10529740294 1.91019821916707 0.000596422823070564 2
-121.329856976238 40.3006961609935 1526.16600824916 4.75920212256024 0.00473418130515048 2
-114.781050240551 33.6106755867368 1528.12534429878 2.1644090333255 0.000120604600693771 2
-121.262745826668 41.486823891988 1529.49991817842 1.55120752193034 0.000309611882197409 2
-119.376615231042 39.0955307405675 1531.81381725427 1.95941850232193 0.000432616574087729 2
-113.893674580450 34.0944747680333 1534.15371693205 3.13621954852715 4.34416643216595e-05 2
-121.232998982328 36.155001013889 1534.16132441396 0.179146358859725 0.000672025706822198 2
-121.170306092268 39.2953215851448 1535.69285421236 3.40394512731582 0.000370814217203846 2
-120.730361365434 40.8501364096301 1536.48651271942 4.61028489244636 0.000454817421137935 2
-122.338146698079 36.8422280582599 1539.09148050309 1.42130226519657 0.00053882062526121 2
-121.581751006655 41.5606694805901 1539.57012754492 2.23558382622432 0.00690026393683231 2
-113.589716364210 34.2708062238526 1543.98605804308 2.77381223731209 2.43609292617547e-05 2
-115.606278977240 35.9310305858962 1545.07715761103 2.16853430829942 0.00387014835128374 2
-119.606897996902 41.6761835225625 1546.48916526581 0.708425537450239 0.000510019526639489 2
-119.562902709749 34.6579436883330 1548.14625566243 3.62400471058208 0.000960036620733069 2
-120.940130129596 42.8000779419672 1549.42591035459 2.96320759792579 3.13812042315843e-05 2
-122.794379114429 41.5219444445102 1550.01530531305 1.49615972709144 0.000291611195893301 2
-114.714135313989 33.9254680915037 1551.18570555607 1.20897923356388 7.62029068547078e-05 2
-122.822599209286 40.7106284885667 1556.42605078919 0.92003733337624 0.000762029068547078 2
-121.520127737895 42.7710750370752 1557.02851970890 1.80273131963331 2.92811241298303e-05 2
-121.796455232799 39.2291452643694 1561.40203834767 3.70597887220792 0.000354613599346306 2
-120.282551059476 37.1917098743143 1566.52982687159 4.68230505497195 0.000762029068547078 2
-120.876146880956 37.8046356427949 1576.30917310365 2.79045577382203 0.000216008239749675 2
-114.48828342848 35.4644999548327 1579.12352730799 4.51808996560285 0.000111604257306118 2
-122.978364608414 40.3149146389915 1579.30669404543 2.58439748684177 0.00112804302934217 2
-117.774555556197 38.4142455732217 1580.18252112414 3.79232860783814 0.00160206111042851 2
-119.930567395315 42.7535460627405 1582.26989773847 1.09585979667027 4.98619091821127e-05 2
-121.513191876886 41.1057121333433 1582.76224221569 3.92689350965666 0.00126004806642572 2
-120.030810495280 38.3373152300483 1584.64403530606 3.38480606301455 0.000798030441496528 2
-122.474940452795 36.8021669985028 1585.00811169483 4.77026089054998 0.000436216712011205 2
-120.941535530565 38.9626439888962 1587.82599061751 1.61065693177516 0.000177606775025522 2
-116.103988145641 36.2591295407619 1591.56664839992 1.40363091184990 0.000368414125739678 2
-115.918685261509 35.1886440743692 1592.20705468627 0.151122420618776 0.000138005264284352 2
-120.603735649958 41.295253419783 1594.01800136012 3.25538851465099 0.000414015864991614 2
-119.175009181327 36.429560940247 1596.27206802554 1.95988108478487 0.000295211333112143 2
-121.639862494147 41.3325733566890 1596.740883847 1.38783667618409 0.000573021930031244 2
-120.024293112382 41.3094410015037 1598.55648948089 0.964311748626642 0.00197407530361656 2
-124.009573101928 41.9027339249151 1606.8869645698 3.5130559787387 0.000900034334042087 2
-123.673260999983 41.4659169791266 1610.47715698066 3.73127830624580 0.00216608262699619 2
-120.917897674511 42.0731525123119 1610.97092865221 2.98180218689376 9.00034334042087e-05 2
-125.209659332572 41.5987403022591 1612.42171833967 3.80833511425881 0.00199807622102827 2
-122.531717725215 41.9201069773408 1612.97648578975 2.81625890271971 0.000135605172748256 2
-125.028434328991 42.8360693255672 1613.14299221779 1.9469267497072 0.00099003776490425 2
-120.501168110082 42.3667108510854 1615.50566790788 2.26861111850012 0.000173406615045745 2
-124.822670881986 42.7094034438487 1617.95822475990 4.40310320507269 0.00118804531963988 2
-124.171687219455 41.7317855864530 1619.72245561890 2.09671648764051 0.00150605745061544 2
-115.272258584644 35.6755675014574 1619.98616449209 4.6570711884764 0.000389414926159837 2
-122.144239066495 40.0627864353592 1623.95065033156 2.11712761136005 0.00235208972170365 2
-120.109061571909 38.2839547300246 1624.16522378684 3.59439281062223 0.000309611882197409 2
-122.226551155793 42.6172242603498 1626.18681607116 4.65195208654040 5.46020900529009e-05 2
-119.297016158653 41.8547525687609 1627.41355313268 0.260877446550876 0.000882033646377469 2
-119.788721231790 35.3758313959697 1631.65100244712 1.96105378501816 0.00084003204406401 2
-120.803690188006 40.3446155925049 1632.68803494633 0.835376430745237 0.000756028839671484 2
-122.81110987938 37.1379516774323 1635.07161538210 1.67310865761247 0.000111004234175205 2
-114.318521410553 35.8260934569407 1636.47720762738 1.57999289121944 0.000365414010995937 2
-122.470209412929 36.3463124409318 1641.91080789058 1.68269723328995 0.000118804531963987 2
-120.335835196939 37.4784108514432 1644.51684744190 1.06630980618065 0.000409215681877421 2
-123.567733430397 42.2538178999675 1646.76886681584 2.76671155173099 0.000124204737945912 2
-122.931672997540 42.1181709934026 1647.02663938794 3.65900301336078 7.20027538606505e-05 2
-120.086935484712 41.5742748687044 1647.61046191445 4.89195574853802 0.000978037308634283 2
-122.092834343249 40.9605429266812 1648.24709020928 1.52950996005675 0.00207007896488027 2
-119.642742099334 41.9959086786257 1651.25166480895 4.6394449421321 0.000322812385626737 2
-121.573392988485 42.9432513760403 1651.69047324685 2.31393246845109 3.70814217203847e-05 2
-120.520138059114 35.1859047213802 1653.49474659469 4.71513689394342 0.00343813187104536 2
-119.762985234638 38.1294784074416 1655.66445978521 1.09609261325095 0.000328812615414519 2
-120.123596903309 36.8350144054275 1656.20952687273 4.59270743768429 0.00180006866512168 2
-116.796714041778 35.6342302024132 1658.29927032487 3.87120243235258 0.00185407072679418 2
-121.182990653347 35.2635100808693 1668.5148479403 2.09918337897398 0.000540020671182208 2
-122.95256640343 37.6408942070557 1671.77630232414 1.04012566844467 0.000153005836650508 2
-121.132101755077 40.9884867203655 1675.6733465828 2.35137170339003 0.00198007553008184 2
-123.243413054897 42.0831039437326 1676.35166110937 3.63599644715432 0.000106204051353756 2
-115.862310054665 35.7729071317008 1676.85032939562 1.71038132234244 0.00124204737945912 2
-121.588870289410 39.9791782095563 1680.42174413335 4.11257535084151 0.00082203135708086 2
-121.229459456401 35.1317378818057 1680.85556815518 0.699654138658661 0.000346813301409777 2
-115.484294437920 36.3788503308315 1681.66262016981 4.71190771063557 0.000846032272607006 2
-121.684389294265 39.9010972980177 1684.42499638698 0.54008081315551 0.00091803501952245 2
-121.084386845143 41.2441781250527 1684.49543123459 1.73885616810294 0.000403815475123759 2
-120.959595478862 41.4083379952936 1685.13093457441 2.41901653509121 0.000403815475123759 2
-120.805913412035 42.2591222089250 1687.67099055415 0.218599647155497 8.4003204406401e-05 2
-119.826071807882 37.4444132001372 1688.55397048942 3.74896662686951 0.00215408216604225 2
-121.769097212702 41.1260776879499 1689.41597687313 0.343249365314841 0.00115804417438211 2
-119.609913661983 37.7102475294378 1690.49035492400 2.51070980010554 0.000912034790226283 2
-123.604791152570 42.4791065726895 1691.04663399281 1.00203032243298 8.28031586147877e-05 2
-121.865175532456 41.9993101019645 1693.21964311157 0.5915576519561 0.000549021014297845 2
-119.234415033879 35.6625943611143 1697.65899589076 3.40939106888836 0.00115204394438816 2
-119.329217480239 41.2365558188176 1697.88174584834 3.43278102041222 0.00026641016267727 2
-125.290195663506 42.2805342581123 1702.70379439369 2.66866809600033 0.00111004234175205 2
-119.131709933421 42.4686816643225 1704.90596538573 4.00311326456722 3.9901529277901e-05 2
-121.060487889173 37.7679575018119 1705.53675362328 2.90023829176789 0.000280810783781426 2
-123.507884193119 42.1399960630806 1707.8663032928 4.06138436836191 0.000169206454757091 2
-121.127854780457 42.2573663825169 1711.02680425579 1.88072711003479 4.85418588635348e-05 2
-114.674410046590 34.0340913747204 1725.98914918676 2.49354694413487 8.10030899964231e-05 2
-123.920181774627 39.0434197953437 1728.45346973347 4.77159952134825 0.000314412065968247 2
-122.978902519145 38.0644260776462 1728.58828155650 0.423953665362205 0.000177606775025522 2
-124.146577960043 39.6256673545577 1732.81546233222 3.73484587505227 0.000323412408597426 2
-121.457989145326 41.8341667426284 1734.03131582332 0.103810852405149 0.000144005493201023 2
-122.631294039823 42.5094746035757 1734.13407508191 2.58364819174167 0.000108604142866661 2
-119.641602260107 35.012501016492 1734.15343697183 0.676204507774673 0.000666025477960478 2
-116.297292070300 35.0174419682007 1737.80450401222 1.65013294183882 0.000666025477960478 2
-123.420018750429 42.6514241471887 1741.11677808058 3.22265819236636 3.76814445916615e-05 2
-121.183566108719 42.2974712818395 1741.68639282626 1.91209748927504 4.85418588635348e-05 2
-121.505866261851 42.9714479092509 1744.09914568835 3.88464421187527 3.70814217203847e-05 2
-123.263635648903 38.7471517708618 1747.47037119861 2.43992331374902 0.00105004005459247 2
-114.821758533153 34.2518208645051 1747.96846413263 3.88162653405452 4.75218200065867e-05 2
-122.924116644775 39.874616548419 1751.01886513620 0.643756571598351 0.00279610737805712 2
-124.507754095620 41.7915812302381 1753.1170763548 2.52003006875748 0.000363613942297575 2
-115.375419410015 34.6112946367357 1753.11934948154 1.29365006854059 7.02026851351156e-05 2
-121.995264304220 35.7976977459621 1753.40155953798 2.12213843943318 0.000114604371748913 2
-115.712793873483 35.5728926392039 1754.59077502298 0.811578656046186 0.000297611424635882 2
-118.145149662998 35.004523980082 1755.32366865221 1.08666764352238 0.000714027309537835 2
-114.321393091511 35.8755743629299 1757.64152132231 0.598955661349464 0.000365414010995937 2
-120.094246482826 38.2169679944636 1760.33258383395 2.98577063614503 0.00029821144780624 2
-119.614209232712 34.0829460279783 1760.51374169299 4.73125849824864 0.00144005493201023 2
