"Longitude" "Latitude" "dt" "Magnitude" "Depth" "DateTime"
-119.54 38.63 1764.00144675926 4.59 11.84 "10/31/2010 01:02:05"
-116 32.86 1768.77777777778 4.57 13.45 "11/04/2010 19:40:00"
-118.15 33.78 1769.62959490741 3.71 18.43 "11/05/2010 16:06:37"
-115.21 32.14 1771.79895833333 3.17 15 "11/07/2010 19:10:30"
-115.35 32.22 1772.04414351852 3.12 5.87 "11/08/2010 01:03:34"
-115.69 32.65 1773.24820601852 3.26 11.69 "11/09/2010 05:57:25"
-115.54 32.69 1776.72743055556 3.08 16.29 "11/12/2010 17:27:30"
-119.63 38.66 1777.31393518519 3.24 0.31 "11/13/2010 07:32:04"
-115.22 32.16 1778.85925925926 3.35 14.84 "11/14/2010 20:37:20"
-119.6 38.66 1779.36359953704 3.11 9.35 "11/15/2010 08:43:35"
-115.22 32.1 1780.70339120370 3.88 15 "11/16/2010 16:52:53"
-117.16 33.99 1781.40711805556 3.16 14.58 "11/17/2010 09:46:15"
-116.47 33 1781.99910879630 3.68 5.54 "11/17/2010 23:58:43"
-119.6 38.67 1782.28921296296 3.12 6.34 "11/18/2010 06:56:28"
-115.22 32.14 1782.99380787037 3.62 12.34 "11/18/2010 23:51:05"
-116.42 33.39 1783.03952546296 3.75 12.79 "11/19/2010 00:56:55"
-121.11 35.72 1785.21166666667 3.23 6.55 "11/21/2010 05:04:48"
-121.72 40.56 1785.31224537037 3.48 5.7 "11/21/2010 07:29:38"
-121.73 40.56 1785.35143518519 3.13 1.33 "11/21/2010 08:26:04"
-120.48 39.88 1785.84021990741 4.11 8.17 "11/21/2010 20:09:55"
-118.86 37.57 1786.59064814815 3.06 9.11 "11/22/2010 14:10:32"
-115.18 32.08 1787.19649305556 3.38 14.45 "11/23/2010 04:42:57"
-115.73 32.6 1787.94975694444 3.17 7.73 "11/23/2010 22:47:39"
-121.62 36.88 1788.14094907407 3.3 7.03 "11/24/2010 03:22:58"
-117.78 36.04 1789.16754629630 3.74 2.39 "11/25/2010 04:01:16"
-121.67 37.3 1789.26988425926 3.25 8.37 "11/25/2010 06:28:38"
-115.27 32.12 1794.45819444444 3.17 10 "11/30/2010 10:59:48"
-121.21 36.6 1794.51476851852 3.14 6.31 "11/30/2010 12:21:16"
-117.23 34.02 1795.81358796296 3.22 16.85 "12/01/2010 19:31:34"
-117.66 35.96 1795.87025462963 3.28 2.86 "12/01/2010 20:53:10"
-115.34 32.27 1796.95813657407 3.31 13.43 "12/02/2010 22:59:43"
-115.74 32.63 1799.80731481481 3.63 22.26 "12/05/2010 19:22:32"
-122.8 38.8 1800.58168981481 3.71 1.51 "12/06/2010 13:57:38"
-125.28 40.35 1802.84648148148 3.95 20.2 "12/08/2010 20:18:56"
-115.94 32.66 1802.85215277778 3.05 6.91 "12/08/2010 20:27:06"
-115.77 32.62 1803.29805555556 3.83 4.54 "12/09/2010 07:09:12"
-115.77 32.62 1803.37671296296 4.01 4.13 "12/09/2010 09:02:28"
-115.07 32.09 1803.40973379630 3.17 10 "12/09/2010 09:50:01"
-115.76 32.61 1804.71957175926 3.66 4.77 "12/10/2010 17:16:11"
-116.47 33.14 1804.78099537037 3.91 10.55 "12/10/2010 18:44:38"
-115.26 32.16 1805.53641203704 4.87 13.05 "12/11/2010 12:52:26"
-115.26 32.2 1805.68776620370 3.13 10 "12/11/2010 16:30:23"
-115.27 32.23 1806.00130787037 3.25 14.57 "12/12/2010 00:01:53"
-115.29 32.18 1806.64336805556 3.18 6.81 "12/12/2010 15:26:27"
-115.55 33.03 1809.64429398148 3.27 10.57 "12/15/2010 15:27:47"
-115.54 33.02 1809.79114583333 3.65 9.99 "12/15/2010 18:59:15"
-115.54 33.03 1809.80333333333 4.37 13.23 "12/15/2010 19:16:48"
-115.54 33.03 1809.81506944444 3.43 13.2 "12/15/2010 19:33:42"
-115.55 33.02 1809.81601851852 3.88 11.12 "12/15/2010 19:35:04"
-115.54 33.02 1809.82260416667 3.1 7.99 "12/15/2010 19:44:33"
-118.94 34.03 1810.30216435185 3.15 2.96 "12/16/2010 07:15:07"
-115.76 32.58 1810.93063657407 3.1 4.28 "12/16/2010 22:20:07"
-120.56 36.46 1812.08563657407 3.55 7.55 "12/18/2010 02:03:19"
-115.83 32.67 1812.29494212963 4.15 9.97 "12/18/2010 07:04:43"
-115.84 32.64 1812.40628472222 3.59 12.17 "12/18/2010 09:45:03"
-115.85 32.67 1812.40768518519 3.3 12.21 "12/18/2010 09:47:04"
-115.25 32.24 1812.66828703704 3.16 14.92 "12/18/2010 16:02:20"
-120.57 36.46 1812.79745370370 3.09 9.27 "12/18/2010 19:08:20"
